Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Contains Keyword
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,28,Monday,1:00:02,WalterTommyShelbyWhite,"【倫敦經貿辦案｜ 兩被告出席第二次聆訊 維持保釋條件不變 明年二月開審】

- 香港駐倫敦經貿辦間諜案第二次聆訊
- 被告袁松彪，及另一被告衞志樑先後到庭，無回應記者提問
- 二人暫時毋須答辯，法官Cheema Grubb批准二人繼續保釋，條件不變 
-下次聆訊將於11月22日；案件將於明年2月10日於中央刑事法院開審

全文：https://points-media.com/dyzy
-------------
📌 支持《棱角 The Points》亂世求真，贊助我們運作：
points-media.com/supports
📌 報料、投稿：
info@points-media.com
📌 緊貼《棱角 The Points》24小時零死角：
Facebook: @thepoints.global
Instagram | Telegram | Twitter: @points_global
Youtube: youtube.com/@thepointsglobal?sub_confirmation=1
Whatsapp Channel: https://rb.gy/cwvrw",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,27,Sunday,14:23:12,Windanz,"// 英國財相李韻晴（Rachel Reeves）將於周三（10月30日）發表2024秋季預算案，也是工黨政府上台後首份財政預算。

李韻晴早前批評前朝保守黨政府留下約220億鎊（約2,215億港元）「財政黑洞」，坦言預算案將很「痛苦」，要作出艱難決定。秋季預算案料將加稅及削減政府開支，總值400億鎊（約4,028億港元），由於工黨表明不會加重勞工壓力，不會增加國民保險（NI）、增值稅（VAT）或入息稅，故李韻晴的加稅選擇相對有限。//

【圖解DATA．英國秋季預算案前瞻｜加稅削開支填財政缺口   擬加資產增值稅遺產稅】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/圖解data英國秋季預算案前瞻加稅削開支/

#英國 #秋季預算案 #遺產稅 #資產增值稅 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,26,Saturday,8:42:38,Uncleblackcatbbch,"伊朗首都發生多宗爆炸
https://lih.kg/3809911
- 分享自 LIHKG 討論區",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,26,Saturday,0:42:40,Samsonws,10月26日，星期六，曼城撐烏克蘭集會，地點：St. Peter's Square ，2時至3時半,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,26,Saturday,0:41:49,Samsonws,10月26日，星期六，曼城撐烏克蘭集會，地點：St. Peter's Square ，2時至3時半,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,26,Saturday,0:04:06,,"// 歐洲議會以大比數通過最新支持台灣的決議，批評中國扭曲聯合國2758號決議有關台灣的國際地位，並譴責中國對台灣進行軍事威嚇，是繼美國、澳洲、荷蘭後，第四個通過涉及聯合國2758號決議內容的西方議會。中國駐歐盟使團提出嚴正交涉，對歐洲議會通過決議表示強烈憤慨及堅決反對，促無知政客放棄阻止中國統一大業的幻想。

台灣總統賴清德周五（25日）在社交平台X發文，感謝歐洲議會對台灣的壓倒性支持，強調共同價值觀及對和平的承諾，令雙方走在一起，鞏固民主陣營。台灣外交部高度肯定歐洲議會的決議，呼籲國際社會共同透過具體行動，反對中國曲解聯合國2758號決議。台灣陸委會則促請中方停止以武力恫嚇台灣人民，影響兩岸關係及台海和平穩定。//

【天下圍中｜歐洲議會大比數通過挺台決議   賴清德發文感謝   中方強烈憤慨】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/天下圍中｜歐洲議會大比數通過挺台決議/

#中國駐歐盟使團 #天下圍中 #歐洲議會 #聯合國大會2758號決議 #賴清德 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,7:17:21,,"發展到今日嘅局勢，加埋共匪因素，世界唔會和平。

台海局勢比以前更加緊張。日本同澳洲都有派軍去台海。

🇮🇳印軍喺印度洋阻止解褲軍嘅行動，因為終共侵犯印度主權。

菲律賓🇵🇭海域更加複雜。我唔想用south China sea，因為呢個只係名，終共無主權！
紐西蘭、加拿大、德國、英國、澳洲、印尼、新加坡，仲有其他國家都派過海軍同空軍去菲律賓海域，針對老共喺菲律賓海嘅軍事行動同非法拘捕菲律賓人同騷擾國際航運船隻嘅事。

終共連南半球都有軍事行動，喺所羅門群島🇸🇧有公安。外界仲懷疑有秘密解褲軍駐軍。
老共近排又射咗導彈去近紐西蘭🇳🇿嘅法屬經濟專屬區，搞到紐西蘭、澳洲、日本同其他國家都出聲Diu 終角正虎！紐西蘭同澳洲政府將會執行軍事互補以回應共軍咁多年嚟喺佢哋領海嘅軍事活動！

終共公開支助俄羅斯🇷🇺入侵烏克蘭同秘密介入中東戰爭。

香港同終蟈傳媒完全無報導呢啲事！",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,1:57:55,,"// 美國大選臨近，美國情報官員周二（22日）表示，中國、俄羅斯及伊朗有意干預選舉，包括在選前煽動對立言論分化美國民眾、並在投票後挑起暴力衝突，但當局暫時未發現有關行為，強調投票系統仍足夠安全，無法影響選舉結果。另外，共和黨總統候選人特朗普（Donald Trump）競選團隊提出申訴，指英國工黨「公然干涉」選舉，支持民主黨總統候選人賀錦麗（Kamala Harris）的競選活動。//

【美國大選｜美情報官員稱中俄伊有意干預選舉   分化選民煽動暴力衝突】
 
全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/美國大選美情報官員稱中俄伊有意干預選舉/

#美國大選 #中國 #伊朗 #俄羅斯 #工黨 #施紀賢 #比爾蓋茨 #賀錦麗 #馬斯克 #TheChaser #追新聞
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,23,Wednesday,18:00:01,WalterTommyShelbyWhite,"【解構雙重國籍】中國與香港不承認雙重國籍對你的影響 - 鄺頌晴

授權轉載文章節錄：

雙重國籍問題對於海外香港人，特別是居住在英國、加拿大、澳洲等地的華人，已日益成為一個重要議題。根據中國的法律，擁有外國國籍的中國公民應自動喪失中國國籍，但在香港的實際操作卻並不一致。這源於1997年主權移交前，中國通過了《全國人民代表大會常務委員會關於〈中華人民共和國國籍法〉在香港特別行政區實施的幾個問題的解釋》。該解釋導致，即便香港人已取得外國國籍，在中國和香港的法律框架下，仍然會被視作中國公民。

這種情況對許多海外香港人來說，尤其是已取得外國國籍或持有BN(O)簽證的人，構成極大的潛在風險。儘管他們在法律上是外國公民，但中國政府仍可能根據其血統或出生地，將他們視為中國公民，並拒絕承認其外國身份。在此情況下，這些人無法得到所屬國家的領事保護，可能陷入「法律黑洞」。

全文：https://points-media.com/2pez
-------------
📌 支持《棱角 The Points》亂世求真，贊助我們運作：
points-media.com/supports
📌 報料、投稿：
info@points-media.com
📌 緊貼《棱角 The Points》24小時零死角：
Facebook: @thepoints.global
Instagram | Telegram | Twitter: @points_global
Youtube: youtube.com/@thepointsglobal?sub_confirmation=1
Whatsapp Channel: https://rb.gy/cwvrw",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,22,Tuesday,8:48:53,,"陳國基：香港為「高才」提供免費醫療及支援，不相信會留港做送外賣  
[https://lih.kg/3806830]
- 分享自 LIHKG 討論區


[https_lih.kg_3806830]: https://lih.kg/3806830",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,21,Monday,15:54:18,Windanz,"花墟重建｜水道公園明渠不重開　被「簡樸」變水景　市建局：水質等問題　團體批「食公家地」建豪宅

全文：[**https://bit.ly/40bzHfS**](https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F40bzHfS%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR32Xo6sDqaUOWYU9yrC6AJIqZAbhrSF4JqI1KJo7nERo41207zv_wUi2DM_aem_XE5vT_MnWKW3bgg-bLoCpg&h=AT0FE7bPEbd1OKxvdELut_7otadkIMzTuGLce5YS4qzWY7HBpLqwmQNpd24ZxI-Bn9G97f6qc8KKU4tdT7mlThjtoRig8ohvH1p05mqPTdQpA9ELNC2mhkKVPvbKPOi0ESKu4d8&__tn__=-UK-R&c[0]=AT23-XsvQw1-bIVTwYfimjAJ2Dg56o2hmeF0biDPc895DmlCDfwseIpCWzgrf4uBo0oAHXz0o0V7x7CYiTOZ9UhfEhEDPGzxdd4GQxbemJJ-Z44OK8MACgVaMi02wlStrPZ87d6luSeek0bWc8EBTlJb2ZUNv1vcLSU4r0llI_nywkPt7jMyZUAzuBRkM7aC0U_UIRsU1-xxv9wldxMpQpbCY-8)**
**
城規會就洗衣街花墟道發展草圖的申述期，周三（ 23日）將屆滿，項目是市建局「油旺重建」頭炮，重點包括擬重開位於花墟徑、已蓋封的一段明渠建「水道公園」，但已改為在已蓋封渠道上設置「水景」。

20 多名居民和商戶成立花墟重建關注組，盼引起公眾關注表達意見。有居於花墟逾 30 年的居民，不滿市建局選擇將公園和體育館清拆，讓路豪宅和走了樣的「水景」，卻不重建區內多棟樓齡近 80 年的舊樓。本土研究社陳劍青批評，市建局「食公家地」，犧牲了花墟居民和商戶的營商環境和居住質素來圖利；加上原本「活化水道」的計劃改為「水景」，認為已無特別需要繼續進行項目。

市建局回應指，為重塑花墟道明渠昔日水道氛圍，曾探討重開水渠，考慮水質、資源、時間、安全問題，最終決定以「提供水景」作規劃建議，會在昔日明渠上，設不同水景及綠化景觀。

[**#集誌社**](https://www.facebook.com/hashtag/%E9%9B%86%E8%AA%8C%E7%A4%BE?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#油旺重建**](https://www.facebook.com/hashtag/%E6%B2%B9%E6%97%BA%E9%87%8D%E5%BB%BA?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#花墟重建**](https://www.facebook.com/hashtag/%E8%8A%B1%E5%A2%9F%E9%87%8D%E5%BB%BA?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#水道公園**](https://www.facebook.com/hashtag/%E6%B0%B4%E9%81%93%E5%85%AC%E5%9C%92?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#城規會**](https://www.facebook.com/hashtag/%E5%9F%8E%E8%A6%8F%E6%9C%83?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#申述期**](https://www.facebook.com/hashtag/%E7%94%B3%E8%BF%B0%E6%9C%9F?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#洗衣街花墟道發展草圖**](https://www.facebook.com/hashtag/%E6%B4%97%E8%A1%A3%E8%A1%97%E8%8A%B1%E5%A2%9F%E9%81%93%E7%99%BC%E5%B1%95%E8%8D%89%E5%9C%96?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#水道公園**](https://www.facebook.com/hashtag/%E6%B0%B4%E9%81%93%E5%85%AC%E5%9C%92?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#明渠**](https://www.facebook.com/hashtag/%E6%98%8E%E6%B8%A0?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R) [**#水景**](https://www.facebook.com/hashtag/%E6%B0%B4%E6%99%AF?__eep__=6&__cft__[0]=AZVg0gBQ8_5645jw0waR8Jh-EcVr2NLOUPuZwF-aU42SRw0wRaUIVql4xyEGQ0Pb7MJhM_RN_taYffw75zU1SdcVlc5rfPuJnjp7ngVKMMKAG-tqy-DLYH_sCt8WdooBGB3V8wJQ__28NZj8z4yJOhjxYnvH8tPAggkq1TjWE15ElmUpGhpwQo-G5hSnMc9Mu8Y&__tn__=*NK-R)",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,21,Monday,14:00:05,WalterTommyShelbyWhite,"// 倫敦經貿辦國安案周五（25日）將於英國中央刑事法院（Central Criminal Court）再訊。西方政界近年關注香港駐外經貿辦的地位，審視應否繼續在該國享外交特權和豁免權，其中美國行動較為進取，眾議院9月通過可令駐美經貿辦關閉的法案，目前仍等待兩院正式通過。//

【圖解DATA．審視經貿辦特權｜美國法案仍待國會通過   港府計劃增設辦事處開拓新興市場】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/圖解data審視經貿辦特權美國法案仍待國會通過/

#圖解DATA #經貿辦 #美國 #英國 #加拿大 #香港 #特權 #追新聞 #thechaser 
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,20,Sunday,10:47:11,fjhwkdbrjhwkfnkskw,"【當年今日｜反修例回顧】2019年10月20日：水炮車染藍清真寺
https://bit.ly/3zUVttX",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,18:45:47,Windanz,"喜鵲之謎：
神話與剪紙藝術工作坊
Magpie Magic: Myth and Paper Art

在11月9日，星期六，我們NEHK會帶你探索喜鵲迷人的世界和它們背後的神秘象徵。活動會结合講故事，神話和藝術，啟發你創作剪紙藝術的同時，了解圍繞這些雀鳥的各種傳統迷信和傳說。詳情如下：

日期：2024年11月9日，星期六
時間：2pm - 3:30pm
地點：Hunting Lodge, Earsdon Rd, Whitley Bay, NE25 9SX
費用：£ 16( 包手工材料，但需在pub自費買飲品或食物)
名額：10+
語言：英文
報名：https://www.nehk.org/social-engagement

On 9th November, we will explore the fascinating world of magpies and their mysterious symbolism. This session blends storytelling, myth and art to inspire you to explore the intricacies of paper art while learning about the superstitions surrounding these captivating birds. The details are as follow:
Date：9th November 2024, Saturday
Time：2pm - 3:30pm
Location：Hunting Lodge, Earsdon Rd, Whitley Bay, NE25 9SX
Fee：£16( include all art materials, but need to buy food & beverage at the pub)
Quota：10+
Language：English
Registration：
https://www.nehk.org/social-engagement",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,18,Friday,13:16:58,GetALifeLa,"大報名參加：https://orms.gle/vGseraa 5MaN9sHJV8

香港監察將在倫敦市中心就BNO 港人可享用的英國本地服務
舉辦Q&A工作坊，内容包括✨醫療服務、✨心理健康支援和✨英格蘭稅制。如果你對 BNO政策、國民保健 (NHS)、稅務或其他向BNO提供的政府支援有任何疑問，這個活動將有相關範疇的專家，以廣東話向你提供專業建議。
講者名單：
•Thomas Benson，香港監察（主持）
• Christy Lee，英國香港護士協會
• Vifee Leung • Barnardo's
• Hei Chow，港援
• Thomas Fung，執業會計師/細葉榕人道支援基金
（名單有機會臨時更改）
今次活動旨在協助 BNO獲得地方服務，並增強在英國使用社
區及地方政府服務的信心。這也是香港監察公民及政治參與
系列的一部分。這是跨黨派和中立的活動系列，並由大倫敦
政府Hong Kong Empowerment Fund 贊助。
日期：2024年10月19日（星期六）
時間：下午4點至5點半
#t# : Waterloo Action Centre, 4 Baylis Road, London SE1
7AA",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,17:49:20,Windanz,"烈酒減稅｜盧寵茂指多市民誤解　強調烈酒非以零售價計稅　「售 3000元的酒，或只有500元是稅」

全文：[**https://bit.ly/408v8TD**](https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F408v8TD%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2WxfmpUyS6juaqHu0POQMGSOVdpapzRR8g_hKHhUQbALlehtlY2-hqXAA_aem_6JK5KQidVnv2wx6Cq1j9Sg&h=AT2WgnkZ_I0t3aGgMN-iqYdZBwWgkcDeMCzjFlSsZc0KA03y0CKG_ZhXKfsnd9dcNIU-C7KThc5zpLtNNLZuzAGb-wuXvJbsNhP0I1WXuH7d0TG8IGRQ3U6_1CoQNGjR5o3-_kY&__tn__=-UK*F)

酒能振興經濟，還是傷害身體？烈酒大減稅，引發前食物及衛生局長陳肇始等逾 130 人聯署反對，醫務衞生局局長盧寵茂今（17日）見記者時表示，今次減稅是採取「雙層稅制」，應能推動經濟，且對烈酒消耗量的影響降到最低。他又指，很多市民誤解，烈酒以零售價計稅，實情是以入口價計稅，「稅率百分之一百，不表示零售價有一半是稅。」

政府今次減烈酒稅後，進口價 200 元以上烈酒，200 元以上部分稅率由 100% 減至 10%，200 元及以下部分，及進口價在 200 元或以下烈酒，稅率則維持不變。

盧寵茂：零售價 3000元的酒並非有 1500元是稅

盧寵茂以一支零售價 3000元的酒為例解釋，並非有 1500元是稅，計及入口價，當中可能只有 500至 600元是稅。

他再舉例指，例如一支零售價 1000元的酒，如入口價只是 250元 ，過去的稅數是 250 元。而新稅是200元加五元， 共205元。稅的減幅只是 45 元，稅率佔零售價不到 10 %，對零售價影響不會很大。

特首李家超今早在電台節目上，也有以烈酒的進口成本，去分析稅項的影響。他指 200 元「入口價」的酒，代表香港市場上近 85 %的酒，市面上零售價與入口價有差異，「稅其實唔係佔最大部分，最大部分係咩呢？舖租啦、營運啦、人工啦⋯⋯所以一支一千蚊入口價嘅酒，出嚟（零售價）可能係三倍，或者兩倍幾咁嘅」。「所以我哋講緊 200元入口價嘅酒呢，市面賣，唔係 200元加 200元，係要四百幾，因為要加舖位、宣傳、人工等等」所以 85%的酒，是不受（減稅）影響。

本地消耗量 85%烈酒沒有減稅

盧寵茂在下午見記者時也重申，入口價 200元以下的烈酒，沒有減稅，這佔香港本地消耗量 85% 。今次的減稅，只影響本地 15 %的高價烈酒稅，對烈酒總消耗量影響有限。

他表示，政府考慮了各項因素，包括醫務衞生局，醫療衞生界各項意見，在平衡推動貿易、公共財政，市民健康等因素後，作出較有針對性的調稅決定。

[**#集誌社**](https://www.facebook.com/hashtag/%E9%9B%86%E8%AA%8C%E7%A4%BE?__eep__=6&__tn__=*NK*F) [**#烈酒減稅**](https://www.facebook.com/hashtag/%E7%83%88%E9%85%92%E6%B8%9B%E7%A8%85?__eep__=6&__tn__=*NK*F) [**#施政報告**](https://www.facebook.com/hashtag/%E6%96%BD%E6%94%BF%E5%A0%B1%E5%91%8A?__eep__=6&__tn__=*NK*F)",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,15:37:34,Windanz,剛剛分享咗hkwatch一篇報導,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,7:47:04,,"笑死 成個廣州得返50%人識廣東話，得返一半家庭係用廣東話溝通！  
https://lih.kg/3804759  
- 分享自 LIHKG 討論區",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,17,Thursday,1:38:45,,"【當年今日｜反修例回顧】2019年10月17日：陳彥霖母受訪稱女兒是「自殺」
https://bit.ly/3YoGnpS",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,16,Wednesday,1:42:03,,"// 英國廣播公司總幹事戴維（Tim Davie）周一（14日）警告，BBC旗下「國際頻道」（World Service）因預算所限而削減部份服務，令中國及俄羅斯等國家趁機擴大傳媒影響力，向地區傳遞「不能挑戰的宣傳和敍述」。他呼籲英國政府加大對國際頻道的投資。

BBC於2022年的架構重組及裁員潮影響下，由1993年開始的粵語節目《時事一周》於2022年11月5日起正式停播；而受北京禁止BBC對華廣播的影響，香港電台於2021年2月宣佈中止轉播BBC的英語和粵語節目。//

【BBC縮皮｜總幹事戴維稱削減國際頻道服務   中俄受益趁機擴大政治宣傳影響力】

全文請到《追新聞》網站閱覽
https://thechasernews.co.uk/bbc縮皮總幹事戴維稱削減國際頻道服務中俄受益/ ‎

#BBC #英國 #削資 #TheChaser #追新聞
========================
🌟加入YouTube頻道會員支持《追新聞》運作🌟
https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw/join

《追新聞》無金主，只有您！為訂戶提供驚喜優惠，好讓大家支持本平台，再撐埋黃店。香港訂戶可分享給英國親友使用。

優惠詳情：https://thechasernews.co.uk/追新聞訂戶注意-新黃店優惠嚟啦/

報道無罪 知情有價 請即訂閱《追新聞》：
💰 Patreon｜https://www.patreon.com/thechasernews
💰 Stripe｜https://buy.stripe.com/7sI8zwgoA9HZ3Cg6oq
🔗 網站｜https://thechasernews.co.uk/
📺 YouTube｜https://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw
📷 Instagram｜https://www.instagram.com/the_chaser_news
🌐 Facebook｜https://www.facebook.com/the.chaser.news
💬 Telegram Channel｜https://t.me/the_chaser_news
☕️ ko-fi｜https://ko-fi.com/thechasernews",True
