Group Name,Year,Month,Date,Weekday,Time,Who,Chat Content,Does Not Contain Keyword
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:45:19,Windanz,我發覺我掛住吹水傾計發掘，無乜影個小鎮，好靚,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:38:08,Windanz,有無Facebook Page?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:34:50,Windanz,7月,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:27:29,,請問星期六(明天)曼徹斯特是否有支持烏克蘭遊行 (好似每月最後一個星期六都會遊行),True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:19:08,EricTheodoreCartmanLovesTrump,https://www.cna.com.tw/news/aipl/202410250372.aspx,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,21:16:03,,請問星期六(明天)曼徹斯特是否有支持烏克蘭遊行 (好似每月最後一個星期六都會遊行),True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:48:57,I_Love_Salad,幾時影？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:45:58,Windanz,Arundel,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:45:08,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:45:08,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:59,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:59,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:58,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:58,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:57,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:57,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:57,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:56,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:55,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:55,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:54,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:44:53,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:13:29,GeraldG0,係咪真係咁正先？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:03:43,GeraldG0,個數係單程定來回？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,20:03:13,captaincatho,一定會cut,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,19:32:28,synnoveescape,佢做唔到係佢嘅事，未被人揪到。西方好多國際係要求軍人同公務員政治中立,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,19:08:11,siufullmoon,梗係用共產黨做標準啦,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,19:07:40,siufullmoon,條友成日講政治都唔係政治中立啦 例子講左,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,18:14:19,pixyKKK,好在以色列唔係歐美,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,17:19:41,SangMata_BOT,User `1866920833` changed username from time180fast to timeVVVB33,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,16:44:07,fjhwkdbrjhwkfnkskw,想cut老人$2蚊搭車既福利？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,16:25:27,fjhwkdbrjhwkfnkskw,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,15:25:49,captaincatho,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:40:40,fjhwkdbrjhwkfnkskw,英國個勢似會係咁亂9加税,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:39:57,fjhwkdbrjhwkfnkskw,https://youtu.be/U6LNSotE-OA?feature=shared,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:37:43,number_2_bridge_ac,到時候有需要出嚟做嘢嗰陣有做咪得,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:10:29,pixyKKK,同班畜牲講道德咪變阿富汗🤫,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:03:55,KCWong54,https://youtu.be/T58HtdK7X5Q?si=yKZ71JL6V9RypEuY,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,14:03:02,KCWong54,https://youtu.be/m7QsoYGfNF4?si=jY0dhi_0dCma1vO1,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:52:24,Xijianpin,Not something new,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:52:18,Xijianpin,Nono 就係知以色列會照炸之後咪拎啲死bb 出嚟做新聞,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:51:44,pixyKKK,就係睇死西方唔敢係左癌霉體下搞呢啲地方,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:50:29,Xijianpin,"Hamas 啲command centre or 銀庫通常起係學校, 醫院既內部",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:49:55,pixyKKK,武力係無可能對付到宗教呢啲形而上既嘢，而且為咗盡量避免非戰鬥人員傷亡同自軍傷亡下就更加難打，你當係越戰咁睇就差唔多,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:41:53,Nejuko3Ania_famini,"終院非常任法官祈顯義訪澳洲　居澳港人示威「Do you know Jimmy Lai」　港府強烈譴責稱屬劣行
https://channelchk.com/a/21490

終審法院非常任法官、來自澳洲的祈顯義（Patrick Keane）本周早前在悉尼出席活動，其間有居於當地的港人到場外抗議，其中一名示威者更成功走到從側門離開的祈顯義身旁，質問他「你知道黎智英嗎」。特區政府昨日（24日）發稿表示強烈譴責向法官施壓的劣行（despicable attempts），稱有人在海外向祈顯義施以不當壓力，公然干涉特區正審理的刑事案件，明顯屬破壞香港法治。

快啲Follow我哋後備IG啦
https://www.instagram.com/channelchk.feature

#祈顯義 #終審法院 #海外非常任法官 #澳洲 #悉尼 #新南威爾士 #黎智英 #強烈譴責 #channelchk
＝＝＝＝＝＝＝＝＝＝＝＝＝＝
求真求知 報道實況 三年風雨 屹立不倒
如果唔想我哋消失😭
繼續全天候睇到最新＋全面＋真確報道
同消閒副刊、生活資訊、體育、娛樂等創新優質多元資訊
請即成為Channel C付費會員「自己友」 訂閱享專屬福利！
👉🏻https://bit.ly/3wK00JQ
下載埋Channel C App 瀏覽足本報道！
👉🏻https://channelchk.com/app
大大力召集更多廣告推廣／媒體合作 專業用心締造流量保證！
👉🏻marketing@channelchk.com
感激讀者及客戶厚愛與扶持 支持我哋穩定營運長遠拓展
屬於Channel C一份子嘅每一個您 成就未來每個週年🫶🏻
【盡知天下事 唯有Channel C】
＝＝＝＝＝＝＝＝＝＝＝＝＝＝
🔥「爆片爆相」返嚟喇！🔥
一經獨家採用將會獲得由
齊柏林熱狗店送出＄50元禮券乙張！
報料：https://wa.me/85264691456",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:41:10,pixyKKK,美國因為冷戰完咗先至搞出咁多軍工合拼，而家反而變咗大白象,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:40:07,pixyKKK,無錯，失事機率同嚴重性黎講中俄係嚴重好多,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,13:33:12,,"剛才我用字欠精準。
我同意bno holder在入藉方面應有些合理的便利。
而且我認為這方面應較易爭取，所以應優先提出和處理。",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,12:40:44,fjhwkdbrjhwkfnkskw,揮刀自宮,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,12:39:37,fjhwkdbrjhwkfnkskw,英國個勢似會係咁亂9加税,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,12:32:12,hktoroctw,https://youtu.be/oFOdLP1FnZ4?si=Y7D51HhGfActzAii,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,12:00:20,Chris_UK2023,隻隻字都識⋯,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,11:46:51,Xijianpin,以上就係無條件下既條件,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,11:46:39,Xijianpin,同犯罪記錄,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,11:46:34,Xijianpin,最重要係查稅姐,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,11:46:19,Xijianpin,"所以咪就係要查稅, 同住夠每年185 日(5 年",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,10:51:06,CCCCCMint,軍人有要求要政治中立你知嫁可？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,10:48:11,CCCCCMint,可能你好命父母都同你同一陣線，但好多人父母都唔一定會理解咩叫公民抗命,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,10:47:15,CCCCCMint,得鄒幸彤父母會幫佢講8964，然後自己中招，父母有冇出事並唔應該作為睇人既標準,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,10:45:42,CCCCCMint,正常政府法治都唔應該有連座法，袁彌昌都冇事,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,10:10:14,,"BNO holder夠時間就自動入籍，或許有保留，但其本身已屬uk national，比其他人便利是合理和簡便雙方。例如一再提及的諮詢人要求實是多餘。
這些容易合理的才應先提出要求，而非先追求空中樓閣。",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,8:19:54,,"近日不少西方媒體評論，都提出了一個疑問－第三次世界大戰是否已近在眼前？

《華盛頓郵報》、英國《每日電訊報》、《華爾街日報》等，近一個星期都刊登評論，提出類似的觀點，警告全球性戰爭－即第三次世界大戰可能已迫在眉睫。

這些評論分析的重點，是世界已型成了新的「獨裁軸心國」，即北韓、伊朗、俄羅斯和中國，他們各自的軍事行動和在地緣政治的野心，都可能成為第三次世界大戰的導火線。

其中一個可能的「火藥庫」，是已經打了超過兩年的俄烏戰爭，隨著戰況膠著，俄烏都面對武器和兵源短缺，率先打破平衡是北韓的行動，除了去年開始陸續向俄羅斯運送超過 1.3 萬個貨櫃火砲、飛彈等武器外，烏克蘭、南韓、美國和北約都先後證實，北韓直接派兵到前線，協助俄羅斯攻打烏克蘭，據報投入的兵力多達 1.1 萬人。

雖然俄羅斯外交部否認，但同時警告南韓不要介入烏克蘭戰爭。不少評論都憂慮，近期兩韓關係緊張，北韓一度下令邊境部隊隨時做好開火準備，北韓正式派兵落場介入俄烏戰爭，南韓以至其西方盟友甚至北約都可能被拖下水，引發世界大戰。

另一個潛在的火藥庫，是中東。隨著以色列接連出招，擊殺哈馬斯領導人哈尼亞、以傳呼機爆炸等方式殺死真主黨高層，伊朗在 10 月初向以色列發射了 181 枚導彈，雖然導彈大部分被攔截無做成重大傷亡，但以色列總理內塔尼亞胡揚言報復，早前以色列計劃報復攻擊伊朗的情報外洩，評論憂慮一旦以色列和伊朗爆發戰爭，以色列的長期盟友美國，伊朗的盟友俄羅斯都會參戰令戰事成為全球戰爭。

最後一個可能觸發世界大戰的，是北京和習近平的舉動。中美關係持續緊張下，中國和俄羅斯、北韓以至伊朗關係近年早已越見密切的大背景下，民進黨連續第三屆執政，台海局勢愈發緊張，中國多次在台海軍演，對台灣的包圍愈來愈緊密，加上中國和印度邊境衝突、與菲律賓的南海爭議，隨時可能擦槍走火，美軍印太司令部司令亦曾認為，中國可能在 2027 年解放軍建軍 100 年，做好攻台準備。

這些地緣衝突任意一方，都可能觸發世界性大戰，更惶論各自在所屬地區同時升溫，《華盛頓郵報》保守派專欄作家George F. Will甚至揚言，「獨裁軸心國」北韓、伊朗、俄羅斯和中國，和西方國家之間的第三次世界大戰，業已展開。

資料來源：美聯社、電訊報、華盛頓郵報",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,7:26:35,Xijianpin,To be honest 我地受害者既身份所以先有特權姐,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,7:25:35,Xijianpin,所以其實waive 英文試+life with Mr Bean 相對係好啲既😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,2:57:37,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,2:32:23,hktoroctw,"Realme AI手機發表會

https://www.facebook.com/share/v/q8GrG44LYzDGKyeK/",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,1:04:44,Windanz,"Enormous fire rips through US military base in South Korea
https://www.dailymail.co.uk/news/article-13997841/amp/enormous-fire-military-base-south-korea.html",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,1:01:29,Windanz,聽落好似簡單，但事實上係响入籍法上僭建。做咗呢樣似向前但實際有啲封死其他方案，仲由受害者變成有特權。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:59:37,Windanz,我哋有諗但無提。,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:39:12,Windanz,https://youtu.be/NK11Hd_BQs0?si=v0pfxLJIsHdLe1Nm,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:07:36,Ar_Drew,精準？ 獅子撲兔咗一年多....,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:06:41,Ar_Drew,"以軍被指攻擊加沙學校　至少17死逾40傷
https://share.881903.com?article_id=2553261&article_column_id=12&fallbackurl=/news/international/2553261",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:05:55,,請問星期六曼徹斯特是否有支持烏克蘭遊行 (好似每月最後一個星期六都會遊行),True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:05:40,,請問星期六曼徹斯特是否有支持烏克蘭遊行 (好似每月最後一個星期六都會遊行),True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,25,Friday,0:00:33,Xijianpin,"不如再講白啲bno holder 只要係住夠5 年+交齊稅就無條件地比永居/reg 個 其實好make sense 

不過工党wo haha 我都係發下夢算",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,23:56:41,Xijianpin,😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,23:56:39,Xijianpin,i guess so,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,22:28:47,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,22:28:45,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,22:28:43,Windanz,,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,22:05:46,KotoriBaby,lack of maintenance,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:58:11,GetALifeLa,睇到Finnair 飛泰國平,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:56:08,Windanz,都算係咁，可惜行到太陽照唔到先見到呢條大道,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:46:02,I_Love_Salad,已經有藍天，算好好,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:22:55,charlesyeungg,🤣,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:22:53,charlesyeungg,邊個咁陰公呀fanman,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:21:17,,佢哋嘅分化統戰係俾任何一個共產政權都厲害，可能夾左中式厚黑權術，手段唔係香港同西方社會講個種公平公義想像到，亦唔會有咩手段佢哋唔敢用嘅，睇返毛係國共內戰至奪得政權嘅手法先可以有個大概,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:16:39,Windanz,如果太陽好啲會好啲,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,20:16:21,Windanz,係牙,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:57:07,I_Love_Salad,"依到講食🤤
讀啲冇人想讀嘅嘢",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:54:44,synnoveescape,總有人會揾食，自high 呢啲野咪KOL 耍家嘢。做自己應該做,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:53:38,fjhwkdbrjhwkfnkskw,元素表,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:53:14,,對住咁多敵人/政權 未有能力仲繼續增加 但係要留意有人混水摸魚座大 但都唔係我哋小人物要關心住,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:53:01,AlpacaAlpaca,你讀緊咩?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:48:21,synnoveescape,+1 我查都懶得查，名都未聽過,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:47:44,,係囉 根本唔知你講邊個 我走去 search,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:47:12,,我哋抗爭成功一定大把freerider 唔通搞禍佢哋咩😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:47:03,I_Love_Salad,因為嚴重，所以叫快！我都想去公園耍龍虎武獅同有啖好食,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:44:49,,叻喎 你真係算快 希望醫到有進展 到時食餐好,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:43:41,,禁止Freerider做唔到丫 Ching,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:40:54,siufullmoon,你都有道理,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:40:16,synnoveescape,由佢哋die down la,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:39:48,synnoveescape,你傳開咪加大佢佢影響力，本來得十幾人知，而家響到周圍都係，你幫佢宣傳咩,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:39:13,I_Love_Salad,好靚呀👍🏻👍🏻,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:38:39,I_Love_Salad,我讀果啲搵唔到「食」，要讀到好專，但揸貨車會高人工果依啲所謂「專」位😅，因為依依到係英國,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:36:52,siufullmoon,根本無可能靠佢地十零友做到啲乜 到時光復左 我肯定吹蕭域即刻做free rider,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:35:54,siufullmoon,但佢個圈子好細 好難傳開 佢地而家先得十零友,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:35:15,,如咁你咁樣形容 相處多一陣都會知乜事 圍內好快都傳開,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:34:04,synnoveescape,最好唔好，唔好將其他谷搬過嚟，麻煩晒,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:33:50,siufullmoon,其實可能俾你講中 條友已經屌緊唔埋佢堆既BNO參軍前海關人員,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:33:20,,太圈內 完全唔知你講果堆名詞,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:33:12,siufullmoon,就係等緊俄烏戰完結有港人出番嚟,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:33:10,AlpacaAlpaca,進修都好嘅.. 英文好D 、學多一兩個技能始終係好事,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:32:39,siufullmoon,呢度唔俾講圈內野?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:32:37,,咁唔洗你講都遲早柒,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:32:13,,你講到圈內嘢 你應該返乜登果啲,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:32:09,siufullmoon,我無當佢大佬 有一班盲粉吹捧緊佢 佢亦好享受周圍出風頭,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:31:28,,呢啲唔知係乜,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:31:13,,依家人人都可以開page 做youtuber 睇開啲！你當佢大佬遮 無乜人識佢,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:30:55,I_Love_Salad,"工都返唔到，真係無得食
依家讀緊書",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:30:48,siufullmoon,佢所屬西環趕膠所有成班狗針甚至最近李永財入埋建制,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:29:53,siufullmoon,唔係做得唔夠 而係只係打份工就喺度扮大佬,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:29:50,,但都唔係對家喎 頂多虛偽？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:29:17,I_Love_Salad,"聽啲英國人講，最少要排兩年！排到無啖好食
我排咗10個幾月，叫快😭",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:28:59,siufullmoon,佢成日講佢阿爺係國民黨 又成日將軍中schedule喺Facebook公佈 接受大紀元訪問講中大電郵探監 全部都係政治立場但就唔敢唱榮光奏榮光 條線根本任佢畫,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:27:44,,佢哋安排到就好 只要入咗程序 之後就易跟,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:27:36,I_Love_Salad,"如果食止痛藥ok, GP唔洗開鴉片成份止痛藥俾我「食」
有講食嘢㗎我",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:27:05,siufullmoon,佢用佢credit包庇佢旗下所屬西環趕膠所班社混垃圾,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:26:44,Chris_UK2023,Regent’s Park?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:26:03,Chris_UK2023,"港人流行北上消費，林永和表示，近一、兩星期，因腸胃炎、腹瀉來求診的病人明顯上升。
TVB news",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:26:00,I_Love_Salad,加鴉片？吹大煙？,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:22:19,,炒飯時加少少😂,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:21:43,,但係呢啲嘢係飲食主題到講 人哋以為我哋濫藥,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:21:10,AlpacaAlpaca,希望你快D好番.. 或者可以揾到一D可以坐喺度做嘅文職工作...,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:20:53,,香港班弱智做哂官 佢哋依家興人人都係專家 最勁佢哋唔尷尬,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:20:21,AlpacaAlpaca,止痛藥幚唔幚倒?,True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:16:59,I_Love_Salad,"依到講食！
GP 開咗有鴉片成份止痛藥俾我食！
昨日收到NHS 信，醫院Musculoskeletal終於排到我下個月睇

我有講食嘅嘢「鴉片」",True
英國戰線 公海 2.0 🇬🇧 By Britons in Hong Kong/UK,2024,October,24,Thursday,19:14:06,AlpacaAlpaca,物理治療、止痛藥呢D有無幚助? 定要開刀做手術先斷倒尾?,True
